client_id,nom_complet,age,emploi,balance_moyenne,date_acquisition,anciennete_mois,cout_acquisition,segment
CLI_0933,Alexandre Michel,73,Profession libérale,53592.74,2021-09-27,53,89.41,Standard
CLI_0934,Jean Dubois,46,Retraité,15125.63,2023-02-03,37,145.34,Standard
CLI_0935,Jean Richard,31,Retraité,17830.93,2022-02-11,49,165.12,Standard
CLI_0936,François Lefebvre,36,Artisan/Commerçant,15022.09,2021-04-07,59,100.08,Standard
CLI_0937,Sophie Moreau,20,Employé,7423.51,2020-05-11,70,173.68,Standard
CLI_0938,Julie Martin,68,Artisan/Commerçant,6524.96,2024-09-13,17,216.75,Standard
CLI_0939,Pierre Robert,28,Employé,4222.17,2020-03-05,72,194.27,Standard
CLI_0940,Jean Dubois,48,Cadre,23816.52,2022-09-12,42,85.09,Standard
CLI_0941,Laura Petit,36,Cadre,39077.73,2022-04-24,46,111.84,Standard
CLI_0942,Nicolas Bernard,47,Employé,13673.54,2020-10-02,65,152.19,Standard
CLI_0943,Laura Bernard,51,Étudiant,878.57,2021-02-17,61,115.59,Standard
CLI_0944,Emma Durand,61,Retraité,20579.33,2020-05-17,70,165.73,Standard
CLI_0945,François Richard,33,Étudiant,951.11,2025-01-02,14,251.8,Standard
CLI_0946,Nicolas Moreau,19,Profession libérale,11161.47,2020-07-18,68,92.3,Standard
CLI_0947,Marie Durand,29,Employé,10602.34,2022-09-29,41,141.66,Standard
CLI_0948,Nicolas Thomas,67,Cadre,32110.22,2020-06-30,68,141.07,Standard
CLI_0949,Camille Martin,65,Employé,4119.25,2024-07-05,20,173.86,Standard
CLI_0950,Laura Lefebvre,49,Employé,5039.57,2024-12-02,15,286.58,Standard
CLI_0951,David Michel,49,Cadre,6066.85,2022-08-17,43,179.3,Standard
CLI_0952,Alexandre Leroy,51,Employé,12854.31,2022-06-08,45,163.67,Standard
CLI_0953,Luc Durand,31,Profession libérale,78228.34,2020-08-19,67,165.72,Standard
CLI_0954,Alexandre Martin,68,Retraité,12334.71,2021-07-27,55,135.41,Standard
CLI_0955,Jean Durand,42,Sans emploi,2620.33,2025-08-25,6,380.25,Standard
CLI_0956,Alice Petit,40,Fonctionnaire,17894.55,2023-03-30,35,238.92,Standard
CLI_0957,Thomas Simon,46,Retraité,37646.84,2022-08-17,43,167.48,Standard
CLI_0958,Marie Durand,25,Employé,7455.16,2023-07-30,31,272.34,Standard
CLI_0959,Laura Durand,31,Retraité,9619.92,2023-08-06,31,154.81,Standard
CLI_0960,Marie Bernard,54,Étudiant,677.26,2022-08-28,42,176.85,Standard
CLI_0961,Julie Moreau,26,Cadre,30827.74,2023-05-21,33,139.05,Standard
CLI_0962,Pierre Bernard,49,Employé,7107.64,2021-08-09,55,121.44,Standard
CLI_0963,Pierre Robert,35,Artisan/Commerçant,3630.35,2025-11-05,3,233.9,Standard
CLI_0964,Camille Simon,41,Employé,9582.28,2022-06-24,44,197.42,Standard
CLI_0965,Camille Leroy,37,Profession libérale,10791.18,2024-08-20,18,271.31,Standard
CLI_0966,Laura Richard,39,Profession libérale,65116.04,2023-05-15,34,240.23,Standard
CLI_0967,Thomas Moreau,53,Cadre,18789.48,2023-02-01,37,167.25,Standard
CLI_0968,Nicolas Robert,37,Employé,2523.35,2020-09-06,66,147.45,Standard
CLI_0969,Emma Leroy,47,Employé,9648.58,2021-12-18,51,193.65,Standard
CLI_0970,Camille Petit,44,Cadre,22895.8,2024-10-15,16,199.25,Standard
CLI_0971,Marie Lefebvre,51,Cadre,48821.02,2025-07-23,7,245.13,Standard
CLI_0972,Laura Bernard,70,Artisan/Commerçant,14972.37,2020-07-11,68,99.56,Standard
CLI_0973,Alice Simon,54,Employé,5578.11,2023-11-11,28,257.24,Standard
CLI_0974,Alexandre Lefebvre,33,Profession libérale,59660.72,2024-04-10,22,246.89,Standard
CLI_0975,Nicolas Laurent,22,Employé,5529.4,2025-11-18,3,246.09,Standard
CLI_0976,Alice Thomas,36,Fonctionnaire,18467.89,2023-07-29,31,105.04,Standard
CLI_0977,Thomas Durand,49,Employé,6871.39,2024-09-01,18,267.8,Standard
CLI_0978,David Thomas,25,Employé,9148.29,2024-07-30,19,102.28,Standard
CLI_0979,Thomas Richard,45,Artisan/Commerçant,4112.61,2021-09-03,54,164.44,Standard
CLI_0980,Alice Durand,49,Artisan/Commerçant,12374.67,2023-05-13,34,294.05,Standard
CLI_0981,Thomas Petit,38,Cadre,42456.36,2024-03-21,23,187.53,Standard
CLI_0982,Laura Bernard,57,Artisan/Commerçant,20724.27,2022-01-23,49,108.2,Standard
CLI_0983,Julie Petit,28,Employé,4916.14,2025-04-23,10,326.22,Standard
CLI_0984,Julie Simon,26,Employé,4939.03,2022-09-14,42,178.06,Standard
CLI_0985,Luc Richard,54,Cadre,41778.74,2022-07-12,44,145.57,Standard
CLI_0986,Pierre Simon,45,Cadre,46867.93,2023-05-16,33,293.41,Standard
CLI_0987,David Durand,52,Retraité,11051.55,2021-08-14,55,86.2,Standard
CLI_0988,Marie Bernard,42,Employé,7850.76,2025-03-11,11,276.2,Standard
CLI_0989,Alice Bernard,35,Employé,6386.91,2020-08-24,67,166.21,Standard
CLI_0990,Marie Petit,60,Retraité,35862.03,2024-08-17,18,272.53,Standard
CLI_0991,Marie Laurent,59,Étudiant,875.86,2024-09-02,18,135.85,Standard
CLI_0992,Laura Richard,53,Cadre,14500.67,2025-12-10,2,350.0,Standard
CLI_0993,François Dubois,36,Retraité,32078.99,2021-07-03,56,146.32,Standard
CLI_0994,Nicolas Martin,48,Cadre,7308.22,2024-05-09,22,179.31,Standard
CLI_0995,Camille Leroy,39,Étudiant,2716.41,2022-09-21,41,95.81,Standard
CLI_0996,Nicolas Richard,27,Retraité,22147.43,2022-11-10,40,183.84,Standard
CLI_0997,Alexandre Bernard,68,Fonctionnaire,9350.42,2022-04-12,47,98.87,Standard
CLI_0998,Thomas Richard,29,Cadre,22755.75,2023-09-14,29,161.96,Standard
CLI_0999,Alice Simon,71,Cadre,28847.33,2020-11-19,64,114.81,Standard
CLI_1000,François Petit,43,Employé,4097.78,2025-01-16,13,274.28,Standard
